timestamp,source,screen_state
2021-06-07 12:51:27.290000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-07 12:51:27.290000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 12:56:16.145000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-07 12:56:17.474000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 12:56:47.643000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 12:56:47.643000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-07 13:00:53.606000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-07 13:00:54.368000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 13:07:52.154000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 13:07:52.154000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-07 13:07:58.610000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-07 13:07:58.714000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-07 13:07:59.660000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 13:10:49.628000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-07 13:10:49.628000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 13:16:15.034000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 13:16:16.871000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-07 13:18:00.037000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-07 13:18:00.037000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 13:20:07.433000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-07 13:20:08.758000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 13:23:01.288000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-07 13:23:01.288000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 13:23:34.276000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 13:23:35.493000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-07 13:27:10.605000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 13:28:35.669000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 13:28:37.451000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-07 13:29:16.333000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 13:32:53.754000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 13:32:55.603000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-07 13:34:36.900000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-07 13:34:36.900000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 13:35:17.388000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 13:35:27.952000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 13:35:27.952000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-07 13:41:01.247000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 13:41:11.993000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 13:41:11.993000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-07 13:41:17.217000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-07 13:41:17.836000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 13:42:01.928000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 13:42:28.020000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 13:42:29.468000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-07 13:44:07.024000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-07 13:44:07.024000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 13:44:29.200000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 13:44:35.455000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-07 13:45:34.548000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-07 13:45:34.548000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 13:54:32.678000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 13:54:40.970000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-07 13:54:40.970000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 13:55:02.209000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 13:55:13.356000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-07 13:55:13.356000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 14:31:50.355000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
2021-06-07 14:31:51.471000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,On
2021-06-07 14:32:53.004000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Locked
2021-06-07 14:32:53.004000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Off
2021-06-07 14:33:56.113000+02:00,Patient_svhoecke.HUAWEI.BLA-L29,Unlocked
