timestamp,source,screen_state
2021-06-07 08:58:43.347000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 08:58:58.666000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 08:59:38.669000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 08:59:38.968000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 09:04:53.736000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 09:04:54.485000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 09:04:57.566000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 10:45:39.721000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 11:13:40.466000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 11:13:41.079000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 11:14:41.705000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 11:31:26.171000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 11:31:26.621000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 11:32:38.520000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 11:36:57.547000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 11:36:57.899000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 11:37:15.980000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 11:37:15.980000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 11:42:01.515000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 11:42:01.856000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
2021-06-07 11:42:04.002000+02:00,patient_Jonas.OnePlus.GM1903,Locked
2021-06-07 11:42:04.002000+02:00,patient_Jonas.OnePlus.GM1903,Off
2021-06-07 11:42:46.928000+02:00,patient_Jonas.OnePlus.GM1903,On
2021-06-07 11:42:47.235000+02:00,patient_Jonas.OnePlus.GM1903,Unlocked
